Date,Open,High,Low,Close,Adj Close,Volume
"Mar 10, 2018","7,581.04","7,637.27","7,463.19","7,481.99","7,481.99","11,984,910,000"
"Mar 3, 2018","7,222.89","7,560.81","7,205.31","7,560.81","7,560.81","10,996,190,000"
"Feb 24, 2018","7,373.30","7,438.09","7,084.83","7,257.87","7,257.87","11,214,240,000"
"Feb 17, 2018","7,209.03","7,338.64","7,194.84","7,337.39","7,337.39","7,693,110,000"
"Feb 10, 2018","6,936.68","7,303.26","6,879.69","7,239.47","7,239.47","10,460,370,000"
"Feb 3, 2018","7,165.96","7,277.36","6,630.67","6,874.49","6,874.49","14,567,570,000"
"Jan 27, 2018","7,484.47","7,500.61","7,238.18","7,240.95","7,240.95","11,645,170,000"
"Jan 20, 2018","7,338.04","7,505.77","7,332.81","7,505.77","7,505.77","10,703,550,000"
"Jan 13, 2018","7,307.19","7,336.38","7,205.93","7,336.38","7,336.38","8,688,580,000"
"Jan 6, 2018","7,135.38","7,265.26","7,111.52","7,261.06","7,261.06","10,345,020,000"
"Dec 30, 2017","6,937.65","7,137.04","6,924.08","7,136.56","7,136.56","8,230,050,000"
"Dec 23, 2017","6,928.92","6,955.38","6,903.39","6,903.39","6,903.39","5,607,170,000"
"Dec 16, 2017","6,980.40","7,003.89","6,935.42","6,959.96","6,959.96","9,492,200,000"
"Dec 9, 2017","6,847.64","6,945.82","6,844.88","6,936.58","6,936.58","11,160,360,000"
"Dec 2, 2017","6,897.13","6,899.23","6,734.13","6,840.08","6,840.08","10,194,080,000"
"Nov 25, 2017","6,889.91","6,914.19","6,737.16","6,847.59","6,847.59","11,013,050,000"
"Nov 18, 2017","6,789.28","6,890.02","6,779.49","6,889.16","6,889.16","6,164,970,000"
"Nov 11, 2017","6,727.39","6,806.67","6,667.31","6,782.79","6,782.79","9,918,020,000"
"Nov 4, 2017","6,763.30","6,795.52","6,687.28","6,750.94","6,750.94","10,726,360,000"
"Oct 28, 2017","6,693.77","6,765.14","6,677.15","6,764.44","6,764.44","10,630,550,000"
"Oct 21, 2017","6,641.57","6,708.13","6,517.93","6,701.26","6,701.26","10,411,640,000"
"Oct 14, 2017","6,622.55","6,640.03","6,558.53","6,629.05","6,629.05","8,682,700,000"
"Oct 7, 2017","6,597.37","6,616.58","6,561.78","6,605.80","6,605.80","8,916,530,000"
